id,cliente_id,fecha,estado,total
3855,1653,2025-07-07,pendiente,821.58
3856,758,2025-08-08,pagado,877.24
3857,1379,2025-04-27,entregado,637.34
3858,1917,2024-09-02,enviado,2577.95
3859,278,2025-02-11,entregado,1930.55
3860,285,2024-02-06,cancelado,2955.37
3861,168,2026-03-01,enviado,4139.77
3862,454,2025-06-11,cancelado,227.23
3863,434,2024-08-20,pagado,296.79
3864,354,2025-10-24,cancelado,3839.1
3865,805,2024-01-28,pendiente,3873.62
3866,1358,2025-05-05,entregado,3224.25
3867,990,2025-07-31,entregado,4150.09
3868,1829,2024-02-06,pagado,861.75
3869,892,2025-07-07,pendiente,376.62
3870,902,2024-11-29,pendiente,495.83
3871,1629,2025-03-14,pendiente,3706.16
3872,223,2025-09-26,cancelado,2331.11
3873,841,2024-09-12,pendiente,1282.34
3874,475,2024-09-12,pagado,2192.48
3875,1110,2024-03-12,cancelado,3924.61
3876,480,2024-02-29,cancelado,1300.15
3877,1446,2024-10-09,cancelado,1547.78
3878,1986,2026-02-06,pendiente,3065.81
3879,954,2024-01-23,enviado,228.17
3880,1060,2024-08-11,pagado,3154.6
3881,427,2025-01-02,enviado,2928.3
3882,1645,2024-08-15,enviado,3076.79
3883,510,2026-01-10,cancelado,2380.14
3884,798,2024-09-14,pagado,3412.41
3885,453,2024-12-24,cancelado,350.18
3886,839,2025-08-17,entregado,393.18
3887,1542,2026-01-22,cancelado,342.22
3888,335,2025-05-17,cancelado,1051.12
3889,1391,2025-10-30,enviado,3859.92
3890,469,2025-02-02,cancelado,2410.08
3891,666,2025-09-17,pendiente,3584.72
3892,1076,2025-04-26,cancelado,817.67
3893,1639,2025-02-27,pagado,3978.56
3894,760,2025-09-11,cancelado,76.12
3895,1806,2025-06-30,entregado,3696.91
3896,1635,2024-02-07,pagado,3535.25
3897,409,2024-05-10,cancelado,4049.9
3898,1728,2024-10-31,pagado,192.4
3899,459,2025-07-10,pendiente,692.96
3900,1222,2024-10-15,entregado,3061.38
3901,280,2024-03-13,cancelado,3350.62
3902,1991,2025-07-26,pagado,3194.78
3903,750,2024-10-18,cancelado,2652.35
3904,803,2025-01-09,entregado,4076.51
3905,1538,2024-09-27,pagado,915.44
3906,1475,2024-06-22,entregado,2890.8
3907,68,2025-06-02,pagado,4011.79
3908,231,2025-04-29,pagado,83.16
3909,59,2025-09-26,pagado,1377.86
3910,1979,2026-01-26,pagado,739.47
3911,24,2025-08-02,pagado,4126.16
3912,1164,2024-11-12,pendiente,2603.29
3913,1856,2025-08-19,enviado,965.63
3914,1557,2024-03-24,cancelado,1075.85
3915,1680,2024-01-03,cancelado,1588.71
3916,1097,2024-02-07,enviado,474.06
3917,853,2026-01-16,entregado,61.79
3918,171,2024-11-19,cancelado,1165.75
3919,1160,2024-09-30,pagado,4034.14
3920,966,2025-01-30,cancelado,3677.14
3921,1362,2024-07-13,cancelado,3645.22
3922,1075,2026-03-09,pagado,3258.97
3923,1253,2024-02-25,pagado,1839.46
3924,1456,2025-01-25,entregado,1169.45
3925,1549,2024-10-03,entregado,1193.28
3926,533,2024-05-31,pagado,3390.45
3927,581,2025-09-15,pagado,2893.78
3928,1412,2024-03-28,pendiente,2974.76
3929,823,2026-02-26,cancelado,458.24
3930,230,2024-01-12,pendiente,2508.71
3931,1105,2024-09-28,pendiente,1985.83
3932,636,2024-11-16,cancelado,1750.78
3933,1129,2025-10-29,pendiente,1005.88
3934,1313,2026-02-14,pagado,2551.07
3935,604,2026-03-03,pendiente,4010.77
3936,1295,2025-12-15,enviado,2491.76
3937,894,2025-07-06,pagado,558.3
3938,611,2025-08-19,cancelado,1457.48
3939,360,2024-06-16,enviado,3468.76
3940,1821,2025-02-19,enviado,451.08
3941,1722,2024-02-06,cancelado,205.71
3942,1423,2025-06-01,pagado,547.63
3943,1126,2025-06-05,enviado,325.62
3944,1874,2024-01-01,pendiente,142.7
3945,1508,2026-02-14,entregado,1083.36
3946,723,2026-01-05,pagado,3576.33
3947,1595,2025-03-18,entregado,344.01
3948,1054,2024-10-09,pendiente,2501.25
3949,1389,2024-04-19,enviado,1131.05
3950,1110,2024-04-03,pendiente,3573.07
3951,890,2025-06-03,pagado,3841.1
3952,636,2024-03-23,pendiente,2969.93
3953,1920,2024-01-13,entregado,2976.39
3954,1375,2024-08-21,pendiente,739.72
3955,948,2025-03-31,pagado,2234.21
3956,270,2025-02-27,pendiente,1879.66
3957,784,2024-08-04,pendiente,3800.87
3958,253,2025-03-30,entregado,3581.71
3959,1331,2025-04-17,pendiente,706.88
3960,1303,2025-10-05,entregado,2431.34
3961,815,2025-03-19,entregado,300.81
3962,1943,2024-08-05,cancelado,1001.25
3963,1011,2025-02-18,pagado,2798.14
3964,1508,2025-05-19,pendiente,299.99
3965,1923,2024-09-24,pendiente,1120.29
3966,1567,2025-06-22,entregado,1719.1
3967,1247,2024-09-13,pagado,2343.96
3968,1293,2025-09-24,cancelado,2013.38
3969,238,2024-12-10,pagado,2896.99
3970,1801,2024-03-29,cancelado,1826.11
3971,534,2025-10-29,cancelado,3384.13
3972,702,2025-02-01,cancelado,3451.27
3973,1750,2024-04-21,pendiente,670.43
3974,1974,2024-06-15,pagado,2326.0
3975,999,2024-01-04,pagado,133.86
3976,1331,2024-02-14,pendiente,4115.24
3977,914,2024-05-23,entregado,754.74
3978,1559,2026-02-06,entregado,1620.24
3979,1223,2025-10-06,pagado,3910.97
3980,251,2025-01-24,enviado,1678.53
3981,720,2025-11-28,pagado,3926.14
3982,1948,2024-05-06,enviado,1986.1
3983,1720,2025-08-14,cancelado,362.32
3984,10,2024-05-14,pagado,3703.69
3985,928,2024-03-13,pendiente,4033.69
3986,1632,2024-12-31,pendiente,1049.79
3987,893,2026-02-20,pendiente,3007.06
3988,1366,2025-05-09,enviado,3854.16
3989,67,2024-03-02,cancelado,2988.47
3990,1416,2025-05-23,pendiente,3846.44
3991,1860,2024-06-21,pagado,1866.02
3992,1649,2025-10-03,entregado,3474.27
3993,1367,2024-10-21,pendiente,3736.37
3994,585,2024-06-16,pendiente,1543.49
3995,1564,2024-12-19,enviado,2042.47
3996,97,2024-06-16,enviado,884.52
3997,867,2024-05-11,pagado,1967.34
3998,616,2024-05-19,pendiente,2874.93
3999,1314,2025-01-19,entregado,2903.82
4000,1669,2025-04-10,cancelado,2090.85
4001,1398,2025-11-18,entregado,2335.87
4002,850,2024-11-17,enviado,1898.14
4003,480,2024-09-26,pendiente,1619.19
4004,1851,2025-08-10,entregado,1896.59
4005,1748,2025-08-26,cancelado,4197.34
4006,724,2024-02-08,entregado,3131.11
4007,1049,2024-05-30,pendiente,3365.29
4008,1732,2025-01-24,enviado,880.55
4009,85,2025-03-30,pendiente,1129.02
4010,1936,2025-02-10,pagado,4009.35
4011,1130,2026-02-18,enviado,670.13
4012,1922,2024-07-16,pagado,4157.36
4013,849,2024-09-02,pagado,3782.07
4014,890,2025-05-05,cancelado,3936.86
4015,1820,2024-02-08,pendiente,779.66
4016,188,2025-10-19,enviado,879.03
4017,388,2024-06-21,cancelado,4040.25
4018,1527,2024-11-22,pendiente,2754.51
4019,1996,2024-04-18,pagado,1024.25
4020,349,2024-10-22,cancelado,112.55
4021,729,2025-12-17,pagado,2613.85
4022,770,2025-02-15,enviado,2636.26
4023,432,2026-03-04,pagado,69.73
4024,62,2025-03-28,cancelado,1331.25
4025,1840,2025-06-21,pendiente,1464.04
4026,692,2024-11-03,pagado,1856.28
4027,711,2025-10-15,pagado,3307.36
4028,1214,2024-11-26,enviado,1549.05
4029,401,2024-06-16,pendiente,3032.51
4030,228,2026-01-13,pagado,3811.4
4031,1671,2025-09-13,enviado,3277.06
4032,1441,2024-12-28,entregado,1385.09
4033,1646,2024-01-23,entregado,745.09
4034,199,2025-05-02,cancelado,557.71
4035,1845,2024-08-05,cancelado,1503.29
4036,1880,2025-05-08,enviado,1106.34
4037,571,2025-04-08,pendiente,238.98
4038,1065,2025-05-06,enviado,4101.04
4039,233,2024-01-03,entregado,3619.44
4040,64,2025-01-19,pendiente,16.84
4041,195,2024-07-01,enviado,3716.31
4042,239,2024-05-13,pendiente,821.11
4043,1216,2025-06-11,pagado,3100.55
4044,1353,2024-10-29,entregado,1679.35
4045,1962,2025-07-29,entregado,2608.6
4046,623,2024-08-21,cancelado,2397.74
4047,1771,2025-06-14,pagado,2428.32
4048,1359,2024-03-13,cancelado,2083.54
4049,506,2025-06-18,pagado,2428.12
4050,455,2024-06-10,entregado,2349.83
4051,1042,2025-11-17,enviado,3015.43
4052,1612,2025-11-19,enviado,2237.18
4053,403,2025-08-20,pagado,4050.68
4054,1947,2024-04-30,pagado,798.79
4055,1142,2024-12-27,entregado,667.33
4056,360,2025-10-01,cancelado,3026.18
4057,1136,2024-04-19,enviado,1781.78
4058,957,2024-10-24,pagado,448.63
4059,820,2025-12-08,cancelado,2921.1
4060,1911,2024-08-21,pagado,797.1
4061,1792,2026-02-18,pagado,512.19
4062,1937,2026-01-22,entregado,4168.57
4063,910,2025-02-07,enviado,2968.47
4064,744,2025-04-15,entregado,361.44
4065,1521,2026-01-01,enviado,3468.03
4066,234,2024-09-03,entregado,2253.65
4067,54,2024-09-15,pendiente,4019.1
4068,1609,2025-05-07,entregado,392.78
4069,47,2024-05-07,pagado,1049.09
4070,1406,2025-11-14,pendiente,2198.03
4071,1852,2025-10-02,enviado,1203.98
4072,1207,2025-07-16,pagado,1890.44
4073,1538,2026-01-12,pendiente,1555.4
4074,1977,2024-12-16,enviado,2550.32
4075,434,2025-12-26,cancelado,3458.49
4076,584,2024-12-26,enviado,4083.98
4077,1565,2024-08-05,entregado,2766.39
4078,826,2025-06-08,cancelado,3220.19
4079,1373,2024-10-05,cancelado,2420.37
4080,1546,2024-03-15,pagado,1601.82
4081,851,2024-04-19,pendiente,2406.56
4082,738,2024-03-30,entregado,1842.8
4083,341,2025-09-20,cancelado,1997.11
4084,1162,2024-03-30,entregado,1255.15
4085,484,2025-05-20,pendiente,3057.0
4086,1864,2025-05-21,pagado,3393.03
4087,1967,2025-09-15,pagado,1424.27
4088,1161,2025-03-30,entregado,1555.07
4089,1995,2025-09-14,enviado,513.8
4090,669,2024-02-22,cancelado,1589.97
4091,856,2024-09-19,pagado,3111.28
4092,847,2024-09-04,cancelado,3029.75
4093,1291,2025-06-06,pagado,3372.91
4094,258,2025-04-29,enviado,858.5
4095,579,2024-11-08,pendiente,826.76
4096,1869,2024-11-29,cancelado,737.85
4097,1433,2025-05-14,enviado,612.41
4098,882,2025-01-06,entregado,955.61
4099,602,2025-08-16,cancelado,2701.4
4100,413,2024-10-23,pendiente,1834.19
4101,263,2024-03-01,enviado,3961.88
4102,1034,2025-02-15,pendiente,1995.9
4103,693,2024-02-04,enviado,1479.82
4104,856,2025-10-30,pendiente,2332.2
4105,1912,2024-10-20,pendiente,1307.83
4106,220,2025-11-21,enviado,1245.18
4107,953,2026-01-23,pagado,246.78
4108,1696,2025-11-02,pendiente,757.23
4109,796,2024-12-26,entregado,1178.22
4110,541,2025-05-21,cancelado,592.8
4111,522,2025-12-02,entregado,1269.96
4112,996,2024-07-05,enviado,1837.9
4113,1924,2026-01-17,pendiente,275.13
4114,1309,2025-05-21,pagado,2158.65
4115,1269,2024-12-09,enviado,3814.22
4116,538,2025-10-31,entregado,1756.29
4117,984,2026-01-16,pagado,952.54
4118,1560,2024-05-09,pendiente,2836.02
4119,54,2025-12-08,pagado,927.31
4120,1883,2024-03-19,pendiente,3439.6
4121,1365,2024-08-20,pendiente,899.72
4122,865,2024-06-04,cancelado,3253.21
4123,385,2024-06-08,enviado,1344.04
4124,1209,2024-07-19,entregado,2318.95
4125,1816,2025-04-10,cancelado,63.15
4126,309,2025-09-24,pagado,977.68
4127,55,2026-02-11,enviado,3492.0
4128,1120,2024-12-26,pagado,928.04
4129,1507,2025-08-26,entregado,435.65
4130,1393,2026-02-13,pendiente,1132.18
4131,13,2024-04-13,cancelado,2376.97
4132,879,2024-01-01,cancelado,4157.74
4133,1427,2026-01-22,pagado,498.49
4134,95,2025-03-31,pagado,44.1
4135,1392,2024-10-25,entregado,2718.05
4136,1806,2026-02-14,enviado,833.97
4137,575,2025-04-16,pagado,1381.0
4138,1100,2024-09-23,enviado,3018.81
4139,895,2024-02-27,enviado,1470.86
4140,1253,2025-02-24,entregado,297.0
4141,1645,2025-02-20,enviado,928.46
4142,362,2024-12-25,cancelado,1852.73
4143,793,2024-03-12,cancelado,1179.52
4144,453,2025-03-29,cancelado,880.02
4145,177,2024-05-03,pagado,3562.9
4146,111,2025-09-04,enviado,3437.12
4147,1832,2026-01-08,enviado,1345.19
4148,1436,2024-08-28,enviado,3203.43
4149,1932,2024-10-14,entregado,738.85
4150,590,2024-06-13,pendiente,2321.78
4151,1090,2025-03-16,cancelado,1471.67
4152,1799,2025-01-10,pagado,1611.6
4153,695,2024-06-26,cancelado,4099.22
4154,589,2024-07-08,enviado,3455.38
4155,320,2025-08-16,cancelado,1794.98
4156,746,2024-12-05,pagado,3563.38
4157,1390,2024-06-07,pendiente,1489.71
4158,1429,2024-12-14,pagado,1467.77
4159,1495,2024-06-20,pagado,2857.0
4160,1140,2024-04-20,pagado,770.89
4161,1308,2026-02-22,pagado,976.85
4162,143,2024-08-10,entregado,3152.57
4163,1884,2025-10-26,enviado,2809.06
4164,682,2024-08-27,entregado,1569.6
4165,1205,2025-05-12,pagado,2899.02
4166,1385,2024-08-06,enviado,3996.78
4167,1686,2025-05-23,enviado,3181.54
4168,1584,2024-08-23,entregado,1890.4
4169,505,2025-07-26,pagado,2659.78
4170,232,2025-11-08,pagado,3923.49
4171,1519,2025-11-29,cancelado,2737.72
4172,430,2024-07-07,enviado,2334.6
4173,861,2024-10-17,pendiente,3149.12
4174,1054,2025-11-28,pendiente,907.44
4175,730,2024-01-28,pendiente,2685.76
4176,1431,2025-03-12,pendiente,1656.0
4177,1627,2025-08-10,enviado,706.24
4178,902,2024-06-13,enviado,2248.7
4179,1936,2024-03-04,enviado,599.23
4180,855,2024-07-31,pagado,4087.84
4181,1590,2025-04-08,entregado,2966.43
4182,387,2025-10-16,pendiente,686.69
4183,1690,2025-01-05,cancelado,741.23
4184,1950,2024-01-10,pendiente,3043.76
4185,549,2025-02-24,entregado,650.37
4186,42,2024-07-04,pagado,2510.87
4187,1074,2025-02-05,entregado,3305.96
4188,211,2024-10-03,pendiente,2916.79
4189,1574,2024-08-07,enviado,1615.88
4190,1851,2024-06-30,pendiente,3246.33
4191,1098,2024-09-23,pendiente,3441.41
4192,1417,2025-02-28,entregado,1382.93
4193,1803,2024-01-17,enviado,2158.09
4194,593,2024-11-16,enviado,2400.37
4195,398,2025-09-06,entregado,467.94
4196,1125,2024-07-12,entregado,2643.61
4197,1869,2025-01-28,enviado,175.67
4198,19,2025-07-26,enviado,2628.17
4199,1334,2024-07-01,pagado,1761.32
4200,1000,2024-06-02,pendiente,1775.54
4201,1494,2025-08-23,enviado,3126.0
4202,1980,2024-12-17,pagado,2027.88
4203,137,2025-09-10,pendiente,1284.58
4204,1140,2025-07-27,cancelado,662.66
4205,45,2025-05-16,entregado,3930.33
4206,1154,2024-06-22,pendiente,232.38
4207,785,2024-03-15,enviado,1403.54
4208,494,2024-10-19,cancelado,2391.41
4209,415,2025-07-25,enviado,348.47
4210,1145,2024-06-05,pendiente,1620.46
4211,1997,2024-06-26,pagado,342.48
4212,401,2024-09-28,enviado,148.17
4213,959,2024-11-05,enviado,12.3
4214,48,2024-05-10,pagado,2895.52
4215,1884,2025-07-28,enviado,2835.38
4216,1403,2025-02-12,pendiente,1023.34
4217,69,2024-05-19,pendiente,320.52
4218,220,2025-03-30,cancelado,3903.06
4219,450,2024-05-13,entregado,3586.14
4220,283,2025-09-16,pendiente,367.42
4221,852,2025-01-16,pendiente,2465.51
4222,1967,2024-03-19,pagado,3271.35
4223,1743,2025-05-04,enviado,2916.43
4224,1035,2024-09-24,pagado,2382.08
4225,218,2025-03-18,pendiente,1582.38
4226,606,2025-08-04,enviado,1969.05
4227,1139,2025-11-21,pendiente,837.58
4228,1323,2024-08-01,cancelado,1303.64
4229,1814,2025-08-11,pagado,3410.28
4230,623,2025-02-18,enviado,394.74
4231,988,2024-01-27,pendiente,4191.09
4232,1539,2026-02-14,cancelado,1255.5
4233,979,2024-05-07,cancelado,1736.23
4234,1324,2024-08-10,enviado,30.27
4235,286,2024-04-24,cancelado,854.97
4236,1518,2024-11-09,entregado,267.8
4237,1480,2025-12-01,pagado,1518.42
4238,1469,2024-05-06,enviado,376.23
4239,1107,2025-03-08,pendiente,2629.31
4240,1491,2025-07-28,enviado,2494.64
4241,450,2025-12-13,pendiente,2385.99
4242,548,2024-01-01,cancelado,3262.85
4243,1443,2025-10-08,pagado,2821.67
4244,199,2024-12-03,enviado,2969.72
4245,171,2024-02-23,entregado,596.48
4246,1450,2025-11-10,enviado,2759.65
4247,1732,2025-08-22,enviado,1690.2
4248,118,2026-02-01,pendiente,1256.06
4249,286,2024-11-26,enviado,1706.04
4250,1910,2025-03-06,cancelado,3734.69
4251,1418,2025-01-30,enviado,2144.18
4252,120,2026-02-18,entregado,4074.2
4253,5,2025-02-26,enviado,3549.72
4254,328,2024-10-05,entregado,223.56
4255,212,2024-03-29,pagado,2860.32
4256,721,2025-12-24,cancelado,2944.35
4257,149,2024-11-14,enviado,2286.75
4258,1977,2026-01-11,cancelado,2994.16
4259,958,2025-08-03,entregado,1541.81
4260,1393,2024-12-18,cancelado,2285.71
4261,811,2025-07-16,pendiente,3580.82
4262,567,2025-11-29,pendiente,1801.89
4263,1983,2025-01-13,pagado,423.6
4264,945,2025-08-17,entregado,1247.4
4265,1812,2025-07-27,entregado,1575.96
4266,1836,2024-03-20,pendiente,4063.93
4267,1601,2024-10-28,pagado,4161.67
4268,1696,2025-03-10,enviado,867.21
4269,734,2025-07-08,cancelado,82.82
4270,588,2024-02-22,pendiente,31.17
4271,1748,2024-01-13,pendiente,2109.1
4272,122,2026-01-10,pendiente,1228.24
4273,1028,2026-01-29,enviado,2966.33
4274,1008,2025-07-05,cancelado,3415.65
4275,1699,2025-08-18,pendiente,3974.42
4276,1081,2024-02-07,cancelado,3835.73
4277,1913,2026-02-10,pendiente,2079.31
4278,787,2024-03-05,pendiente,701.25
4279,1602,2026-01-06,pendiente,1451.26
4280,578,2024-05-13,enviado,3445.86
4281,879,2024-01-09,cancelado,911.25
4282,1874,2024-09-26,cancelado,610.33
4283,331,2024-08-26,cancelado,1199.98
4284,1091,2025-07-26,enviado,2859.79
4285,258,2025-06-13,pagado,1668.34
4286,565,2025-07-07,pendiente,3046.21
4287,298,2024-04-19,pagado,741.2
4288,1854,2024-06-07,pendiente,980.47
4289,318,2026-01-19,cancelado,3028.21
4290,855,2024-04-29,pendiente,1663.68
4291,329,2025-06-04,entregado,1550.14
4292,1490,2024-06-11,entregado,2822.81
4293,1106,2025-11-06,enviado,4000.0
4294,1103,2025-07-18,cancelado,531.65
4295,215,2025-06-04,entregado,1308.61
4296,391,2026-02-04,cancelado,2791.64
4297,1262,2025-10-16,pagado,2174.9
4298,1177,2024-01-09,enviado,2176.49
4299,1679,2024-02-11,pendiente,263.3
4300,1570,2025-09-18,pagado,3229.13
4301,1832,2024-11-26,entregado,957.9
4302,208,2024-12-24,pendiente,2321.67
4303,1809,2025-12-14,pendiente,1202.49
4304,95,2024-09-24,entregado,1800.23
4305,316,2024-11-11,pendiente,1189.91
4306,1131,2026-02-15,entregado,3574.0
4307,1390,2025-05-27,pendiente,1085.52
4308,1417,2025-08-08,enviado,1843.12
4309,53,2025-11-30,entregado,4094.58
4310,1027,2025-10-07,pendiente,3949.94
4311,83,2024-09-03,cancelado,2830.63
4312,616,2025-11-18,pagado,4029.49
4313,116,2025-06-14,pagado,2939.52
4314,1104,2024-11-22,enviado,1806.65
4315,1354,2025-08-17,cancelado,1640.49
4316,230,2024-09-30,pendiente,2736.31
4317,57,2025-04-03,cancelado,2699.12
4318,867,2024-06-15,pagado,2748.61
4319,1383,2025-06-13,cancelado,2314.95
4320,1547,2024-03-22,enviado,935.85
4321,364,2025-06-05,pagado,3324.74
4322,1877,2026-02-11,pagado,783.06
4323,432,2024-06-11,cancelado,418.71
4324,1797,2026-03-03,pagado,2710.47
4325,1111,2024-05-09,cancelado,1522.43
4326,1092,2024-02-10,cancelado,3298.86
4327,1347,2025-10-24,entregado,1244.59
4328,1962,2024-03-23,entregado,777.81
4329,1931,2025-03-05,cancelado,2676.12
4330,1646,2024-02-16,cancelado,3418.16
4331,1623,2025-09-30,pagado,799.72
4332,1034,2025-04-28,pendiente,3455.86
4333,1539,2024-04-20,enviado,2418.85
4334,1819,2024-05-02,pendiente,380.67
4335,321,2026-01-25,enviado,2258.05
4336,1817,2024-06-24,cancelado,3559.35
4337,98,2026-01-25,entregado,1062.13
4338,34,2025-09-03,pendiente,2786.55
4339,572,2024-07-04,entregado,2469.52
4340,714,2024-02-03,entregado,373.27
4341,553,2026-01-19,cancelado,3017.85
4342,1209,2025-12-13,pagado,14.82
4343,1538,2025-09-24,entregado,1502.57
4344,42,2025-07-12,entregado,440.33
4345,1182,2025-03-26,pendiente,1353.77
4346,1236,2024-10-07,pagado,835.54
4347,500,2025-10-20,pagado,3022.76
4348,1691,2025-08-10,enviado,3447.67
4349,1424,2025-10-10,pendiente,2415.15
4350,416,2024-03-15,entregado,2453.13
4351,1574,2025-02-15,pagado,2355.09
4352,1752,2024-09-13,pendiente,82.37
4353,1506,2024-06-03,cancelado,751.8
4354,345,2025-05-03,enviado,2168.16
4355,1804,2024-07-09,pagado,1687.82
4356,1936,2024-09-20,enviado,1522.77
4357,357,2025-05-14,entregado,210.24
4358,1050,2024-04-16,pagado,3087.05
4359,339,2025-08-25,pagado,1972.52
4360,274,2024-11-11,enviado,1102.67
4361,1539,2024-12-29,cancelado,2052.41
4362,433,2024-09-08,entregado,3408.44
4363,160,2026-02-15,cancelado,1423.39
4364,924,2024-04-16,entregado,2940.62
4365,1256,2024-01-26,cancelado,204.15
4366,1238,2024-02-29,pagado,3518.83
4367,439,2025-10-02,cancelado,1493.06
4368,492,2024-06-29,pagado,3300.8
4369,863,2024-09-04,cancelado,1624.66
4370,217,2025-05-12,enviado,1608.28
4371,650,2025-01-25,entregado,341.72
4372,1864,2025-04-25,cancelado,675.21
4373,1108,2025-01-20,enviado,2908.36
4374,1818,2024-11-05,enviado,2450.29
4375,1071,2024-09-16,entregado,3401.07
4376,418,2025-03-12,entregado,2692.55
4377,919,2025-03-21,pendiente,822.04
4378,1613,2024-10-16,pendiente,1699.43
4379,16,2026-01-21,enviado,3718.24
4380,928,2024-07-30,cancelado,3261.8
4381,1321,2024-10-06,pendiente,3285.11
4382,1366,2025-07-26,cancelado,2307.74
4383,599,2024-08-08,entregado,2731.77
4384,1771,2024-11-03,cancelado,1169.19
4385,1464,2024-04-09,cancelado,3983.09
4386,1427,2025-10-04,cancelado,379.33
4387,617,2024-02-06,cancelado,416.02
4388,1816,2025-07-05,cancelado,3853.2
4389,905,2025-04-22,entregado,3103.7
4390,1464,2024-03-19,pendiente,517.41
4391,258,2025-03-26,pendiente,4045.68
4392,1411,2025-04-29,pagado,1498.81
